q_id,q_status,q_date,ia_date,wd_date,on_date,county_1,type_clean,type1,type2,type3,mw1,mw2,mw3
1431,WITHDRAWN,2017-05-01 07:00:00,,2021-03-25 07:00:00,,SAN DIEGO,,Storage,,,10.0,,
1436,WITHDRAWN,2017-05-01 07:00:00,,2017-06-05 07:00:00,,IMPERIAL,,Photovoltaic,,,156.0,,
1437,WITHDRAWN,2017-05-01 07:00:00,,2020-06-10 07:00:00,,IMPERIAL,,Storage,Photovoltaic,,400.0,25.0,
1438,WITHDRAWN,2017-12-15 08:00:00,,2018-04-12 07:00:00,,FRESNO,,Gas Turbine,,,432.0,,
1558,WITHDRAWN,2018-04-15 07:00:00,,2023-08-17 07:00:00,,STANISLAUS,,Storage,Photovoltaic,,41.436,40.562,
1529,ACTIVE,2018-04-16 07:00:00,,,,LA PAZ,,Photovoltaic,Storage,,500.0,250.0,
1528,ACTIVE,2018-04-16 07:00:00,,,,RIVERSIDE,,Photovoltaic,,,79.0,,
1522,ACTIVE,2018-04-16 07:00:00,,,,CLARK,,Storage,Photovoltaic,,370.0,370.0,
1495,ACTIVE,2018-04-16 07:00:00,,,,KERN,,Storage,Photovoltaic,,25.2,66.6,
1519,ACTIVE,2018-04-16 07:00:00,,,,SAN BERNARDINO,,Photovoltaic,Storage,,50.0,75.0,
1518,ACTIVE,2018-04-16 07:00:00,,,,KERN,,Photovoltaic,Storage,,334.0,372.5,
1516,ACTIVE,2018-04-16 07:00:00,,,,TULARE,,Photovoltaic,Storage,,300.0,240.0,
1510,ACTIVE,2018-04-16 07:00:00,,,,KERN,,Photovoltaic,Storage,,500.0,500.0,
1507,ACTIVE,2018-04-16 07:00:00,,,,SACRAMENTO,,Storage,,,58.75,,
1499,ACTIVE,2018-04-16 07:00:00,,,,KERN,,Photovoltaic,Storage,,71.161,70.0,
1496,ACTIVE,2018-04-16 07:00:00,,,,COLUSA,,Storage,Photovoltaic,,510.0,513.5,
1531,ACTIVE,2018-04-16 07:00:00,,,,IMPERIAL,,Storage,,,350.0,,
1493,ACTIVE,2018-04-16 07:00:00,,,,KERN,,Photovoltaic,Storage,,61.3,38.0,
1442,ACTIVE,2018-04-16 07:00:00,,,,SANTA CLARA,,Storage,,,124.3,,
1479,ACTIVE,2018-04-16 07:00:00,,,,FRESNO,,Storage,,,309.3,,
1470,ACTIVE,2018-04-16 07:00:00,,,,SAN LUIS OBISPO,,Storage,,,106.2,,
1463,ACTIVE,2018-04-16 07:00:00,,,,SOLANO,,Wind Turbine,,,92.354,,
1461,ACTIVE,2018-04-16 07:00:00,,,,ALAMEDA,,Storage,,,114.4,,
1459,ACTIVE,2018-04-16 07:00:00,,,,ALAMEDA,,Wind Turbine,,,62.5,,
1457,ACTIVE,2018-04-16 07:00:00,,,,SANTA CLARA,,Storage,,,3.0,,
1456,ACTIVE,2018-04-16 07:00:00,,,,MERCED,,Photovoltaic,Storage,,102.5,100.0,
1455,ACTIVE,2018-04-16 07:00:00,,,,COLUSA,,Storage,Photovoltaic,,80.0,83.54,
1454,ACTIVE,2018-04-16 07:00:00,,,,SANTA CLARA,,Storage,,,75.0,,
1444,ACTIVE,2018-04-16 07:00:00,,,,COLUSA,,Storage,,,150.0,,
1443,ACTIVE,2018-04-16 07:00:00,,,,TULARE,,Photovoltaic,Storage,,40.0,20.0,
1532,ACTIVE,2018-04-16 07:00:00,,,,SAN DIEGO,,Photovoltaic,Storage,,90.0,90.0,
1491,ACTIVE,2018-04-16 07:00:00,,,,HUMBOLDT,,Wind Turbine,,,161.925,,
1534,ACTIVE,2018-04-16 07:00:00,,,,MARICOPA,,Storage,Photovoltaic,,28.8,225.0,
1486,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,MONTEREY,,Storage,,,510.0,,
1512,WITHDRAWN,2018-04-16 07:00:00,,2019-03-07 08:00:00,,KERN,,Photovoltaic,,,110.0,,
1503,WITHDRAWN,2018-04-16 07:00:00,,2019-03-05 08:00:00,,SONOMA,,Storage,,,100.0,,
1502,WITHDRAWN,2018-04-16 07:00:00,,2019-02-25 08:00:00,,ALAMEDA,,Storage,,,300.0,,
1501,WITHDRAWN,2018-04-16 07:00:00,,2019-04-25 07:00:00,,KERN,,Storage,,,101.4,,
1500,WITHDRAWN,2018-04-16 07:00:00,,2019-03-06 08:00:00,,KERN,,Photovoltaic,Storage,,128.35,25.0,
1498,WITHDRAWN,2018-04-16 07:00:00,,2019-03-07 08:00:00,,TULARE,,Photovoltaic,,,110.0,,
1497,WITHDRAWN,2018-04-16 07:00:00,,2019-03-13 07:00:00,,KINGS,,Photovoltaic,,,40.825,,
1505,WITHDRAWN,2018-04-16 07:00:00,,2019-04-30 07:00:00,,MERCED/FRESNO,,Photovoltaic,Storage,,61.005,41.4,
1492,WITHDRAWN,2018-04-16 07:00:00,,2021-04-09 07:00:00,,SOLANO,,Storage,,,150.0,,
1489,WITHDRAWN,2018-04-16 07:00:00,,2019-03-13 07:00:00,,FRESNO,,Photovoltaic,,,102.73,,
1488,WITHDRAWN,2018-04-16 07:00:00,,2019-03-06 08:00:00,,FRESNO,,Storage,Photovoltaic,,92.08,311.885,
1487,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,MONTEREY,,Storage,,,510.0,,
1485,WITHDRAWN,2018-04-16 07:00:00,,2019-03-06 08:00:00,,FRESNO,,Storage,Photovoltaic,,90.0,180.0,
1483,WITHDRAWN,2018-04-16 07:00:00,,2019-03-11 07:00:00,,FRESNO,,Storage,Photovoltaic,,19.8,52.2,
1482,WITHDRAWN,2018-04-16 07:00:00,,2019-02-04 08:00:00,,FRESNO,,Storage,Photovoltaic,,518.4,518.4,
1490,WITHDRAWN,2018-04-16 07:00:00,,2019-02-28 08:00:00,,SAN LUIS OBISPO,,Storage,,,100.0,,
1481,WITHDRAWN,2018-04-16 07:00:00,,2019-04-30 07:00:00,,MADERA,,Storage,,,50.74,,
1506,WITHDRAWN,2018-04-16 07:00:00,,2019-03-06 08:00:00,,KERN,,Photovoltaic,Storage,,206.0,50.0,
1509,WITHDRAWN,2018-04-16 07:00:00,,2019-03-11 07:00:00,,KERN,,Storage,Photovoltaic,,29.47,225.0,
1535,WITHDRAWN,2018-04-16 07:00:00,,2019-02-22 08:00:00,,MERCED,,Wind Turbine,,,76.0,,
1533,WITHDRAWN,2018-04-16 07:00:00,,2019-03-11 07:00:00,,SAN DIEGO,,Storage,,,500.0,,
1530,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,MARICOPA,,Storage,Photovoltaic,,510.0,513.5,
1527,WITHDRAWN,2018-04-16 07:00:00,,2019-03-12 07:00:00,,RIVERSIDE,,Storage,Photovoltaic,,156.0,156.0,
1525,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,RIVERSIDE,,Storage,,,1407.0,,
1524,WITHDRAWN,2018-04-16 07:00:00,,2020-05-14 07:00:00,,CLARK,,Storage,Photovoltaic,,600.0,600.0,
1508,WITHDRAWN,2018-04-16 07:00:00,,2019-04-18 07:00:00,,SAN BERNARDINO,,Storage,,,500.0,,
1523,WITHDRAWN,2018-04-16 07:00:00,,2019-04-10 07:00:00,,RIVERSIDE,,Photovoltaic,Storage,,900.0,900.0,
1520,WITHDRAWN,2018-04-16 07:00:00,,2018-07-31 07:00:00,,SAN BERNARDINO,,Wind Turbine,,,199.0,,
1517,WITHDRAWN,2018-04-16 07:00:00,,2019-04-30 07:00:00,,KERN,,Photovoltaic,,,223.56,,
1515,WITHDRAWN,2018-04-16 07:00:00,,2019-02-26 08:00:00,,VENTURA,,Storage,,,100.0,,
1514,WITHDRAWN,2018-04-16 07:00:00,,2019-03-12 07:00:00,,KERN,,Photovoltaic,Storage,,182.46,51.093,
1513,WITHDRAWN,2018-04-16 07:00:00,,2019-02-26 08:00:00,,KERN,,Storage,Photovoltaic,,40.0,80.0,
1511,WITHDRAWN,2018-04-16 07:00:00,,2019-04-30 07:00:00,,LOS ANGELES,,Storage,Photovoltaic,,37.7,37.7,
1521,WITHDRAWN,2018-04-16 07:00:00,,2019-04-08 07:00:00,,SAN BERNARDINO,,Storage,,,200.0,,
1480,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,FRESNO,,Storage,,,309.3,,
1494,WITHDRAWN,2018-04-16 07:00:00,,2019-04-08 07:00:00,,SAN LUIS OBISPO,,Wind Turbine,,,576.0,,
1477,WITHDRAWN,2018-04-16 07:00:00,,2019-03-07 08:00:00,,FRESNO,,Storage,Photovoltaic,,51.169,154.89,
1445,WITHDRAWN,2018-04-16 07:00:00,,2019-02-27 08:00:00,,CONTRA COSTA,,Storage,,,200.0,,
1446,WITHDRAWN,2018-04-16 07:00:00,,2019-02-15 08:00:00,,SUTTER,,Storage,,,50.7,,
1447,WITHDRAWN,2018-04-16 07:00:00,,2019-02-22 08:00:00,,FRESNO,,Photovoltaic,,,103.3,,
1448,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,COLUSA,,Storage,Photovoltaic,,510.0,513.5,
1484,COMPLETED,2018-04-16 07:00:00,,,,FRESNO,,Gas Turbine,,,427.0,,
1449,WITHDRAWN,2018-04-16 07:00:00,,2019-04-22 07:00:00,,SAN JOAQUIN,,Storage,,,151.2,,
1450,WITHDRAWN,2018-04-16 07:00:00,,2019-03-11 07:00:00,,SANTA BARBARA,,Storage,,,32.4,,
1451,WITHDRAWN,2018-04-16 07:00:00,,2019-02-26 08:00:00,,SAN MATEO,,Storage,,,40.0,,
1452,WITHDRAWN,2018-04-16 07:00:00,,2019-04-29 07:00:00,,STANISLAUS,,Photovoltaic,,,220.0,,
1453,WITHDRAWN,2018-04-16 07:00:00,,2019-04-30 07:00:00,,STANISLAUS,,Photovoltaic,,,220.0,,
1458,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,ALAMEDA,,Storage,,,65.0,,
1460,WITHDRAWN,2018-04-16 07:00:00,,2022-09-01 07:00:00,,CONTRA COSTA,,Storage,,,20.0,,
1462,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,ALAMEDA,,Storage,,,41.8,,
1464,WITHDRAWN,2018-04-16 07:00:00,,2019-04-30 07:00:00,,SUTTER,,Storage,,,45.8,,
1465,WITHDRAWN,2018-04-16 07:00:00,,2019-02-25 08:00:00,,ALAMEDA,,Photovoltaic,,,153.5,,
1466,WITHDRAWN,2018-04-16 07:00:00,,2019-04-22 07:00:00,,SUTTER,,Storage,,,74.3513,,
1526,COMPLETED,2018-04-16 07:00:00,,,2024-12-17 08:00:00,RIVERSIDE,,Storage,Photovoltaic,,75.0,150.0,
1467,WITHDRAWN,2018-04-16 07:00:00,,2019-02-25 08:00:00,,SAN JOAQUIN,,Storage,,,50.0,,
1468,WITHDRAWN,2018-04-16 07:00:00,,2018-08-29 07:00:00,,FRESNO,,Photovoltaic,Storage,,1036.8,1036.8,
1469,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,ALAMEDA,,Storage,,,41.8,,
1471,WITHDRAWN,2018-04-16 07:00:00,,2019-05-07 07:00:00,,FRESNO,,Photovoltaic,Storage,,203.5,104.0,
1473,WITHDRAWN,2018-04-16 07:00:00,,2019-01-16 08:00:00,,CONTRA COSTA,,Photovoltaic,Storage,,102.6,102.6,
1474,WITHDRAWN,2018-04-16 07:00:00,,2019-04-22 07:00:00,,,,Wind Turbine,,,2005.8,,
1475,WITHDRAWN,2018-04-16 07:00:00,,2019-04-10 07:00:00,,MERCED,,Wind Turbine,,,61.28,,
1476,WITHDRAWN,2018-04-16 07:00:00,,2019-03-08 08:00:00,,SOLANO,,Storage,,,204.1,,
1478,WITHDRAWN,2018-04-16 07:00:00,,2019-03-07 08:00:00,,FRESNO,,Storage,Photovoltaic,,102.0,102.0,
1440,COMPLETED,2018-04-17 07:00:00,,,2021-03-30 07:00:00,KERN,,Wind Turbine,,,3.7,,
1439,COMPLETED,2018-04-17 07:00:00,,,2021-03-30 07:00:00,,,Wind Turbine,,,4.96,,
1472,COMPLETED,2018-04-18 07:00:00,,,2021-07-28 07:00:00,MONTEREY,,Storage,,,500.0,,
1441,WITHDRAWN,2018-05-17 07:00:00,,2020-09-17 07:00:00,,KERN,,Photovoltaic,,,17.9,,
1536,WITHDRAWN,2018-12-06 08:00:00,,2019-03-12 07:00:00,,YUBA,,Steam Turbine,,,3.371,,
1538,WITHDRAWN,2019-04-05 07:00:00,,2020-02-27 08:00:00,,SONOMA,,Storage,,,40.5,,
1537,WITHDRAWN,2019-04-05 07:00:00,,2020-03-17 07:00:00,,YUBA,,Steam Turbine,,,5.5,,
1655,ACTIVE,2019-04-12 07:00:00,,,,CLARK/NYE,,Storage,Photovoltaic,,200.0,441.0,
1550,ACTIVE,2019-04-15 07:00:00,,,,SANTA CLARA,,Storage,,,200.0,,
1566,WITHDRAWN,2019-04-15 07:00:00,,2020-03-03 08:00:00,,SAN JOAQUIN,,Photovoltaic,Storage,,55.729,55.656,
1567,WITHDRAWN,2019-04-15 07:00:00,,2019-07-10 07:00:00,,MADERA,,Photovoltaic,Storage,,153.08,77.34,
1569,WITHDRAWN,2019-04-15 07:00:00,,2019-07-10 07:00:00,,FRESNO,,Photovoltaic,,,65.7825,,
1570,WITHDRAWN,2019-04-15 07:00:00,,2019-07-17 07:00:00,,FRESNO,,Storage,Photovoltaic,,50.0,50.75,
1571,WITHDRAWN,2019-04-15 07:00:00,,2019-07-10 07:00:00,,MERCED,,Photovoltaic,Storage,,82.29,41.89,
1572,WITHDRAWN,2019-04-15 07:00:00,,2020-04-22 07:00:00,,FRESNO,,Photovoltaic,,,184.5,,
1573,WITHDRAWN,2019-04-15 07:00:00,,2020-04-29 07:00:00,,FRESNO,,Photovoltaic,Storage,,27.5,27.5,
1574,WITHDRAWN,2019-04-15 07:00:00,,2020-02-11 08:00:00,,FRESNO,,Storage,,,462.0,,
1552,ACTIVE,2019-04-15 07:00:00,,,,SAN FRANCISCO,,Storage,,,250.0,,
1575,WITHDRAWN,2019-04-15 07:00:00,,2019-07-09 07:00:00,,FRESNO,,Storage,Photovoltaic,,202.877,202.877,
1585,WITHDRAWN,2019-04-15 07:00:00,,2019-07-10 07:00:00,,KERN,,Photovoltaic,,,50.8,,
1583,WITHDRAWN,2019-04-15 07:00:00,,2019-07-08 07:00:00,,KINGS,,Photovoltaic,Storage,,91.35,90.0,
1579,WITHDRAWN,2019-04-15 07:00:00,,2019-07-10 07:00:00,,MONTEREY,,Storage,Photovoltaic,,30.25,30.25,
1580,WITHDRAWN,2019-04-15 07:00:00,,2019-07-10 07:00:00,,MERCED,,Storage,Photovoltaic,,31.88,66.94,
1581,WITHDRAWN,2019-04-15 07:00:00,,2020-04-14 07:00:00,,FRESNO,,Storage,Photovoltaic,,1537.0,1537.0,
1582,WITHDRAWN,2019-04-15 07:00:00,,2020-03-09 07:00:00,,FRESNO,,Photovoltaic,Storage,,152.8,150.0,
1564,WITHDRAWN,2019-04-15 07:00:00,,2020-02-25 08:00:00,,SANTA CLARA,,Storage,,,100.4,,
1584,WITHDRAWN,2019-04-15 07:00:00,,2020-02-12 08:00:00,,MADERA,,Photovoltaic,,,75.0,,
1576,WITHDRAWN,2019-04-15 07:00:00,,2019-07-09 07:00:00,,FRESNO,,Photovoltaic,Storage,,202.76,200.0,
1578,WITHDRAWN,2019-04-15 07:00:00,,2020-02-27 08:00:00,,KINGS,,Storage,,,354.88,,
1586,WITHDRAWN,2019-04-15 07:00:00,,2025-03-03 08:00:00,,KERN,,Storage,Photovoltaic,,152.29,151.794,
1562,WITHDRAWN,2019-04-15 07:00:00,,2019-07-06 07:00:00,,STANISLAUS,,Photovoltaic,Storage,,244.26,61.256,
1675,COMPLETED,2019-04-15 07:00:00,,,2021-12-16 08:00:00,SAN DIEGO,,Storage,,,20.0,,
1670,COMPLETED,2019-04-15 07:00:00,,,2025-04-09 07:00:00,SAN DIEGO,,Storage,,,200.0,,
1641,COMPLETED,2019-04-15 07:00:00,,,2024-09-20 07:00:00,SAN BERNARDINO,,Storage,,,100.98,,
1553,ACTIVE,2019-04-15 07:00:00,,,,SANTA CLARA,,Storage,,,354.88,,
1541,WITHDRAWN,2019-04-15 07:00:00,,2020-04-10 07:00:00,,SAN JOAQUIN,,Storage,Photovoltaic,,356.796,361.74,
1542,WITHDRAWN,2019-04-15 07:00:00,,2020-04-28 07:00:00,,HUMBOLDT,,Storage,Wind Turbine,,50.875,54.6,
1543,WITHDRAWN,2019-04-15 07:00:00,,2020-03-04 08:00:00,,COLUSA,,Photovoltaic,Storage,,150.0,75.0,
